LGA_CODE_2016,LGA_NAME_2016,SSC_CODE_2016,SSC_NAME_2016,STATE_NAME
23940,Loddon (S),21627,MEERING WEST,Victoria
23940,Loddon (S),21686,MINMINDIE,Victoria
23940,Loddon (S),22107,PRAIRIE,Victoria
23940,Loddon (S),21697,MITIAMO,Victoria
23940,Loddon (S),20178,BEARS LAGOON,Victoria
23940,Loddon (S),22865,WYCHITELLA NORTH,Victoria
23940,Loddon (S),21029,GLENLOTH EAST,Victoria
23940,Loddon (S),21091,GREDGWIN,Victoria
23940,Loddon (S),20154,BARRAPORT WEST,Victoria
23940,Loddon (S),20153,BARRAPORT,Victoria
23940,Loddon (S),20751,DINGEE,Victoria
23940,Loddon (S),22083,POMPAPIEL,Victoria
23940,Loddon (S),22134,RAYWOOD,Victoria
23940,Loddon (S),20083,AUCHMORE,Victoria
23940,Loddon (S),22428,TANDARRA,Victoria
23940,Loddon (S),21281,KAMAROOKA,Victoria
23940,Loddon (S),21282,KAMAROOKA NORTH,Victoria
23940,Loddon (S),21675,MILLOO,Victoria
23940,Loddon (S),20811,DURHAM OX,Victoria
23940,Loddon (S),21248,JARKLIN,Victoria
23940,Loddon (S),20909,FERNIHURST,Victoria
23940,Loddon (S),20996,GLADFIELD,Victoria
23940,Loddon (S),21521,LODDON VALE,Victoria
23940,Loddon (S),20460,CANARY ISLAND,Victoria
23940,Loddon (S),21678,MINCHA,Victoria
23940,Loddon (S),21555,MACORNA,Victoria
23940,Loddon (S),20863,EMU,Victoria
23940,Loddon (S),20176,BEALIBA,Victoria
23940,Loddon (S),21222,INGLEWOOD,Victoria
23940,Loddon (S),20836,EDDINGTON,Victoria
23940,Loddon (S),21409,LAANECOORIE,Victoria
23940,Loddon (S),22720,WEDDERBURN,Victoria
23940,Loddon (S),20369,BUCKRABANYULE,Victoria
23940,Loddon (S),20303,BORUNG,Victoria
23940,Loddon (S),20326,BRENANAH,Victoria
23940,Loddon (S),22864,WYCHITELLA,Victoria
23940,Loddon (S),22151,RHEOLA,Victoria
23940,Loddon (S),21826,MURPHYS CREEK,Victoria
23940,Loddon (S),22438,TARNAGULLA,Victoria
23940,Loddon (S),20333,BRIDGEWATER ON LODDON,Victoria
23940,Loddon (S),21522,LOGAN,Victoria
23940,Loddon (S),20413,BURKES FLAT,Victoria
23940,Loddon (S),22726,WEHLA,Victoria
23940,Loddon (S),20807,DUNOLLY,Victoria
23940,Loddon (S),22260,SHELBOURNE,Victoria
23940,Loddon (S),22830,WOODSTOCK WEST,Victoria
23940,Loddon (S),21075,GOWAR EAST,Victoria
23940,Loddon (S),21934,NINE MILE,Victoria
23940,Loddon (S),22848,WOOSANG,Victoria
23940,Loddon (S),20217,BERRIMAL,Victoria
23940,Loddon (S),22159,RICHMOND PLAINS,Victoria
23940,Loddon (S),22627,WAANYARRA,Victoria
23940,Loddon (S),21911,NEWBRIDGE,Victoria
23940,Loddon (S),21512,LLANELLY,Victoria
23940,Loddon (S),20069,ARNOLD WEST,Victoria
23940,Loddon (S),20068,ARNOLD,Victoria
23940,Loddon (S),21010,GLENALBYN,Victoria
23940,Loddon (S),21710,MOLIAGUL,Victoria
23940,Loddon (S),22014,PAINSWICK,Victoria
23940,Loddon (S),22216,SALISBURY WEST,Victoria
23940,Loddon (S),21401,KURRACA WEST,Victoria
23940,Loddon (S),21400,KURRACA,Victoria
23940,Loddon (S),21353,KINGOWER,Victoria
23940,Loddon (S),20904,FENTONS CREEK,Victoria
23940,Loddon (S),20332,BRIDGEWATER NORTH,Victoria
23940,Loddon (S),22897,YARRABERB,Victoria
23940,Loddon (S),20829,EASTVILLE,Victoria
23940,Loddon (S),22105,POWLETT PLAINS,Victoria
23940,Loddon (S),21402,KURTING,Victoria
23940,Loddon (S),22721,WEDDERBURN JUNCTION,Victoria
23940,Loddon (S),20913,FIERY FLAT,Victoria
23940,Loddon (S),21475,LEICHARDT,Victoria
23940,Loddon (S),22829,WOODSTOCK ON LODDON,Victoria
23940,Loddon (S),21601,MARONG,Victoria
23940,Loddon (S),20734,DERBY,Victoria
23940,Loddon (S),22243,SEBASTIAN,Victoria
23940,Loddon (S),20456,CAMPBELLS FOREST,Victoria
23940,Loddon (S),20331,BRIDGEWATER,Victoria
23940,Loddon (S),21389,KORONG VALE,Victoria
23940,Loddon (S),21359,KINYPANIAL,Victoria
23940,Loddon (S),22835,WOOLSHED FLAT,Victoria
24130,Macedon Ranges (S),21406,KYNETON,Victoria
24130,Macedon Ranges (S),21575,MALMSBURY,Victoria
24130,Macedon Ranges (S),22310,SPRING HILL,Victoria
24130,Macedon Ranges (S),21465,LAURISTON,Victoria
24130,Macedon Ranges (S),22584,TYLDEN,Victoria
24130,Macedon Ranges (S),20211,BENLOCH,Victoria
24130,Macedon Ranges (S),22269,SIDONIA,Victoria
24130,Macedon Ranges (S),22032,PASTORIA EAST,Victoria
24130,Macedon Ranges (S),20171,BAYNTON,Victoria
24130,Macedon Ranges (S),22031,PASTORIA,Victoria
24130,Macedon Ranges (S),22066,PIPERS CREEK,Victoria
24130,Macedon Ranges (S),20491,CARLSRUHE,Victoria
24130,Macedon Ranges (S),20732,DENVER,Victoria
24130,Macedon Ranges (S),21407,KYNETON SOUTH,Victoria
24130,Macedon Ranges (S),21094,GREENHILL,Victoria
24130,Macedon Ranges (S),20839,EDGECOMBE,Victoria
24130,Macedon Ranges (S),20906,FERN HILL,Victoria
24130,Macedon Ranges (S),21447,LANCEFIELD,Victoria
24130,Macedon Ranges (S),20271,BOLINDA,Victoria
24130,Macedon Ranges (S),22181,ROMSEY,Victoria
24130,Macedon Ranges (S),22160,RIDDELLS CREEK,Victoria
24130,Macedon Ranges (S),22173,ROCHFORD,Victoria
24130,Macedon Ranges (S),21909,NEW GISBORNE,Victoria
24130,Macedon Ranges (S),21325,KERRIE,Victoria
24130,Macedon Ranges (S),22314,SPRINGFIELD,Victoria
24130,Macedon Ranges (S),21052,GOLDIE,Victoria
24130,Macedon Ranges (S),20564,CLARKEFIELD,Victoria
24130,Macedon Ranges (S),21716,MONEGEETTA,Victoria
24130,Macedon Ranges (S),20552,CHINTIN,Victoria
24130,Macedon Ranges (S),20711,DARRAWEIT GUIM,Victoria
24130,Macedon Ranges (S),20433,BYLANDS,Victoria
24130,Macedon Ranges (S),20538,CHEROKEE,Victoria
24130,Macedon Ranges (S),21167,HESKET,Victoria
24130,Macedon Ranges (S),20994,GISBORNE,Victoria
24130,Macedon Ranges (S),21789,MOUNT MACEDON,Victoria
24130,Macedon Ranges (S),22818,WOODEND,Victoria
24130,Macedon Ranges (S),21552,MACEDON,Victoria
24130,Macedon Ranges (S),20385,BULLENGAROOK,Victoria
24130,Macedon Ranges (S),21915,NEWHAM,Victoria
24130,Macedon Ranges (S),20995,GISBORNE SOUTH,Victoria
24130,Macedon Ranges (S),20075,ASHBOURNE,Victoria
24130,Macedon Ranges (S),22819,WOODEND NORTH,Victoria
24130,Macedon Ranges (S),20438,CADELLO,Victoria
24130,Macedon Ranges (S),22565,TRENTHAM EAST,Victoria
24130,Macedon Ranges (S),20584,COBAW,Victoria
24210,Manningham (C),22024,PARK ORCHARDS,Victoria
24210,Manningham (C),22810,WONGA PARK,Victoria
24210,Manningham (C),22689,WARRANDYTE,Victoria
24210,Manningham (C),22690,WARRANDYTE SOUTH,Victoria
24210,Manningham (C),20768,DONVALE,Victoria
24210,Manningham (C),22164,RINGWOOD NORTH,Victoria
24210,Manningham (C),20766,DONCASTER EAST,Victoria
24210,Manningham (C),22471,TEMPLESTOWE,Victoria
24210,Manningham (C),20765,DONCASTER,Victoria
24210,Manningham (C),20384,BULLEEN,Victoria
24210,Manningham (C),22472,TEMPLESTOWE LOWER,Victoria
24210,Manningham (C),21973,NUNAWADING,Victoria
24250,Mansfield (S),21588,MANSFIELD,Victoria
24250,Mansfield (S),20330,BRIDGE CREEK,Victoria
24250,Mansfield (S),20281,BONNIE DOON,Victoria
24250,Mansfield (S),21070,GOUGHS BAY,Victoria
24250,Mansfield (S),21204,HOWQUA INLET,Victoria
24250,Mansfield (S),21557,MACS COVE,Victoria
24250,Mansfield (S),21656,MERRIJIG,Victoria
24250,Mansfield (S),21244,JAMIESON,Victoria
24250,Mansfield (S),22068,PIRIES,Victoria
24250,Mansfield (S),21498,LIMA SOUTH,Victoria
24250,Mansfield (S),20139,BARJARG,Victoria
24250,Mansfield (S),20042,ANCONA,Victoria
24250,Mansfield (S),21200,HOWES CREEK,Victoria
24250,Mansfield (S),20954,GAFFNEYS CREEK,Victoria
24250,Mansfield (S),21766,MOUNT BULLER,Victoria
24250,Mansfield (S),22513,TOLMIE,Victoria
24250,Mansfield (S),21202,HOWQUA,Victoria
24250,Mansfield (S),20296,BOOROLITE,Victoria
24250,Mansfield (S),20726,DELATITE,Victoria
24250,Mansfield (S),22229,SAWMILL SETTLEMENT,Victoria
24250,Mansfield (S),20159,BARWITE,Victoria
24250,Mansfield (S),21612,MATLOCK,Victoria
24250,Mansfield (S),22150,REYNARD,Victoria
24250,Mansfield (S),21203,HOWQUA HILLS,Victoria
24250,Mansfield (S),20663,CREEK JUNCTION,Victoria
24250,Mansfield (S),21423,LAKE EILDON,Victoria
24250,Mansfield (S),21659,MERTON,Victoria
24250,Mansfield (S),21327,KEVINGTON,Victoria
24250,Mansfield (S),21490,LICOLA NORTH,Victoria
24250,Mansfield (S),21201,HOWITT PLAINS,Victoria
24250,Mansfield (S),21364,KNOCKWOOD,Victoria
24250,Mansfield (S),20868,ENOCHS POINT,Victoria
24250,Mansfield (S),22820,WOODFIELD,Victoria
24330,Maribyrnong (C),20929,FOOTSCRAY,Victoria
24330,Maribyrnong (C),22902,YARRAVILLE,Victoria
24330,Maribyrnong (C),22245,SEDDON,Victoria
24330,Maribyrnong (C),21357,KINGSVILLE,Victoria
24330,Maribyrnong (C),22742,WEST FOOTSCRAY,Victoria
24330,Maribyrnong (C),21565,MAIDSTONE,Victoria
24330,Maribyrnong (C),20322,BRAYBROOK,Victoria
24330,Maribyrnong (C),21593,MARIBYRNONG,Victoria
24330,Maribyrnong (C),22543,TOTTENHAM,Victoria
24410,Maroondah (C),20677,CROYDON,Victoria
24410,Maroondah (C),22691,WARRANWOOD,Victoria
24410,Maroondah (C),20173,BAYSWATER NORTH,Victoria
24410,Maroondah (C),20678,CROYDON HILLS,Victoria
24410,Maroondah (C),20679,CROYDON NORTH,Victoria
24410,Maroondah (C),22163,RINGWOOD EAST,Victoria
24410,Maroondah (C),20680,CROYDON SOUTH,Victoria
24410,Maroondah (C),21346,KILSYTH,Victoria
24410,Maroondah (C),21347,KILSYTH SOUTH,Victoria
24410,Maroondah (C),22810,WONGA PARK,Victoria
24410,Maroondah (C),21156,HEATHMONT,Victoria
24410,Maroondah (C),22162,RINGWOOD,Victoria
24410,Maroondah (C),22164,RINGWOOD NORTH,Victoria
24410,Maroondah (C),22614,VERMONT,Victoria
24410,Maroondah (C),22024,PARK ORCHARDS,Victoria
24600,Melbourne (C),21629,MELBOURNE,Victoria
24600,Melbourne (C),20760,DOCKLANDS,Victoria
24600,Melbourne (C),22304,SOUTHBANK,Victoria
24600,Melbourne (C),22302,SOUTH WHARF,Victoria
24600,Melbourne (C),20824,EAST MELBOURNE,Victoria
24600,Melbourne (C),22303,SOUTH YARRA,Victoria
24600,Melbourne (C),20492,CARLTON,Victoria
24600,Melbourne (C),21954,NORTH MELBOURNE,Victoria
24600,Melbourne (C),22026,PARKVILLE,Victoria
24600,Melbourne (C),21319,KENSINGTON,Victoria
24600,Melbourne (C),22743,WEST MELBOURNE,Victoria
24600,Melbourne (C),22095,PORT MELBOURNE,Victoria
24600,Melbourne (C),20493,CARLTON NORTH,Victoria
24600,Melbourne (C),20923,FLEMINGTON,Victoria
24650,Melton (C),21184,HILLSIDE,Victoria
24650,Melton (C),20497,CAROLINE SPRINGS,Victoria
24650,Melton (C),22461,TAYLORS HILL,Victoria
24650,Melton (C),20417,BURNSIDE,Victoria
24650,Melton (C),20748,DIGGERS REST,Victoria
24650,Melton (C),20418,BURNSIDE HEIGHTS,Victoria
24650,Melton (C),22174,ROCKBANK,Victoria
24650,Melton (C),22129,RAVENHALL,Victoria
24650,Melton (C),22073,PLUMPTON,Victoria
24650,Melton (C),21631,MELTON,Victoria
24650,Melton (C),21633,MELTON WEST,Victoria
24650,Melton (C),21403,KURUNJANG,Victoria
24650,Melton (C),20349,BROOKFIELD,Victoria
24650,Melton (C),21632,MELTON SOUTH,Victoria
24650,Melton (C),22524,TOOLERN VALE,Victoria
24650,Melton (C),21774,MOUNT COTTRELL,Victoria
24650,Melton (C),22569,TRUGANINA,Victoria
24650,Melton (C),22027,PARWAN,Victoria
24650,Melton (C),20892,EXFORD,Victoria
24780,Mildura (RC),21671,MILDURA,Victoria
24780,Mildura (RC),21642,MERBEIN,Victoria
24780,Mildura (RC),20435,CABARITA,Victoria
24780,Mildura (RC),21236,IRYMPLE,Victoria
24780,Mildura (RC),21928,NICHOLS POINT,Victoria
24780,Mildura (RC),20485,CARDROSS,Victoria
24780,Mildura (RC),21380,KOORLONG,Victoria
24780,Mildura (RC),22135,RED CLIFFS,Victoria
24780,Mildura (RC),20245,BIRDWOODTON,Victoria
24780,Mildura (RC),21643,MERBEIN SOUTH,Victoria
24780,Mildura (RC),21644,MERBEIN WEST,Victoria
24780,Mildura (RC),22911,YELTA,Victoria
24780,Mildura (RC),21230,IRAAK,Victoria
24780,Mildura (RC),20506,CARWARP,Victoria
24780,Mildura (RC),21831,MURRAY-SUNSET,Victoria
24780,Mildura (RC),21893,NEDS CORNER,Victoria
24780,Mildura (RC),20233,BIG DESERT,Victoria
24780,Mildura (RC),22008,OUYEN,Victoria
24780,Mildura (RC),22599,UNDERBOOL,Victoria
24780,Mildura (RC),22539,TORRITA,Victoria
24780,Mildura (RC),20611,COLIGNAN,Victoria
24780,Mildura (RC),20687,CULLULLERAINE,Victoria
24780,Mildura (RC),21398,KULWIN,Victoria
24780,Mildura (RC),20487,CARINA,Victoria
24780,Mildura (RC),21833,MURRAYVILLE,Victoria
24780,Mildura (RC),22738,WERRIMULL,Victoria
24780,Mildura (RC),21700,MITTYACK,Victoria
24780,Mildura (RC),20268,BOINKA,Victoria
24780,Mildura (RC),21504,LINGA,Victoria
24780,Mildura (RC),22579,TUTYE,Victoria
24780,Mildura (RC),21862,NANGILOC,Victoria
24780,Mildura (RC),22018,PANITYA,Victoria
24780,Mildura (RC),21137,HATTAH,Victoria
24780,Mildura (RC),22473,TEMPY,Victoria
24780,Mildura (RC),22654,WALPEUP,Victoria
24780,Mildura (RC),21646,MERINGUR,Victoria
24780,Mildura (RC),21503,LINDSAY POINT,Victoria
24850,Mitchell (S),22254,SEYMOUR,Victoria
24850,Mitchell (S),22418,TALLAROOK,Victoria
24850,Mitchell (S),21182,HILLDENE,Victoria
24850,Mitchell (S),22520,TOOBORAC,Victoria
24850,Mitchell (S),22112,PUCKAPUNYAL,Victoria
24850,Mitchell (S),21960,NORTHWOOD,Victoria
24850,Mitchell (S),22756,WHITEHEADS CREEK,Victoria
24850,Mitchell (S),22436,TARCOMBE,Victoria
24850,Mitchell (S),21177,HIGHLANDS,Victoria
24850,Mitchell (S),21175,HIGH CAMP,Victoria
24850,Mitchell (S),21747,MORANDING,Victoria
24850,Mitchell (S),21153,HEATHCOTE SOUTH,Victoria
24850,Mitchell (S),21663,MIA MIA,Victoria
24850,Mitchell (S),21022,GLENHOPE,Victoria
24850,Mitchell (S),21023,GLENHOPE EAST,Victoria
24850,Mitchell (S),22117,PYALONG,Victoria
24850,Mitchell (S),20085,AVENEL,Victoria
24850,Mitchell (S),21582,MANGALORE,Victoria
24850,Mitchell (S),22375,SUGARLOAF CREEK,Victoria
24850,Mitchell (S),21011,GLENAROUA,Victoria
24850,Mitchell (S),21968,NULLA VALE,Victoria
24850,Mitchell (S),22561,TRAWOOL,Victoria
24850,Mitchell (S),22648,WALLAN,Victoria
24850,Mitchell (S),20343,BROADFORD,Victoria
24850,Mitchell (S),21152,HEATHCOTE JUNCTION,Victoria
24850,Mitchell (S),22663,WANDONG,Victoria
24850,Mitchell (S),21344,KILMORE,Victoria
24850,Mitchell (S),22380,SUNDAY CREEK,Victoria
24850,Mitchell (S),22781,WILLOWMAVIN,Victoria
24850,Mitchell (S),20930,FORBES,Victoria
24850,Mitchell (S),21345,KILMORE EAST,Victoria
24850,Mitchell (S),22143,REEDY CREEK,Victoria
24850,Mitchell (S),20573,CLONBINANE,Victoria
24850,Mitchell (S),20433,BYLANDS,Victoria
24850,Mitchell (S),22604,UPPER PLENTY,Victoria
24850,Mitchell (S),22704,WATERFORD PARK,Victoria
24850,Mitchell (S),22580,TYAAK,Victoria
24900,Moira (S),22904,YARRAWONGA,Victoria
24900,Moira (S),22574,TUNGAMAH,Victoria
24900,Moira (S),20420,BURRAMINE,Victoria
24900,Moira (S),22768,WILBY,Victoria
24900,Moira (S),20393,BUNDALONG,Victoria
24900,Moira (S),22331,ST JAMES,Victoria
24900,Moira (S),22469,TELFORD,Victoria
24900,Moira (S),22872,YABBA NORTH,Victoria
24900,Moira (S),20421,BURRAMINE SOUTH,Victoria
24900,Moira (S),22905,YARRAWONGA SOUTH,Victoria
24900,Moira (S),22042,PELLUEBLA,Victoria
24900,Moira (S),20299,BOOSEY,Victoria
24900,Moira (S),20878,ESMOND,Victoria
24900,Moira (S),20394,BUNDALONG SOUTH,Victoria
24900,Moira (S),22040,PEECHELBA,Victoria
24900,Moira (S),22925,YUNDOOL,Victoria
24900,Moira (S),21224,INVERGORDON,Victoria
24900,Moira (S),21606,MARUNGI,Victoria
24900,Moira (S),22922,YOUANMITE,Victoria
24900,Moira (S),22923,YOUARANG,Victoria
24900,Moira (S),21299,KATAMATITE EAST,Victoria
24900,Moira (S),21298,KATAMATITE,Victoria
24900,Moira (S),20589,COBRAM EAST,Victoria
24900,Moira (S),20165,BATHUMI,Victoria
24900,Moira (S),20290,BOOMAHNOOMOONAH,Victoria
24900,Moira (S),20031,ALMONDS,Victoria
24900,Moira (S),20309,BOWEYA NORTH,Victoria
24900,Moira (S),21433,LAKE ROWAN,Victoria
24900,Moira (S),22630,WAGGARANDALL,Victoria
24900,Moira (S),22873,YABBA SOUTH,Victoria
24900,Moira (S),20588,COBRAM,Victoria
24900,Moira (S),22858,WUNGHNU,Victoria
24900,Moira (S),22368,STRATHMERTON,Victoria
24900,Moira (S),21972,NUMURKAH,Victoria
24900,Moira (S),21302,KATUNGA,Victoria
24900,Moira (S),21886,NATHALIA,Victoria
24900,Moira (S),20143,BARMAH,Victoria
24900,Moira (S),22597,ULUPNA,Victoria
24900,Moira (S),21377,KOONOOMOO,Victoria
24900,Moira (S),21535,LOWER MOIRA,Victoria
24900,Moira (S),22906,YARROWEYAH,Victoria
24900,Moira (S),22626,WAAIA,Victoria
24900,Moira (S),22054,PICOLA,Victoria
24900,Moira (S),22055,PICOLA WEST,Victoria
24900,Moira (S),22918,YIELIMA,Victoria
24900,Moira (S),21395,KOTUPNA,Victoria
24900,Moira (S),22875,YALCA,Victoria
24900,Moira (S),21272,KAARIMBA,Victoria
24900,Moira (S),21817,MUNDOONA,Victoria
24900,Moira (S),20177,BEARII,Victoria
24900,Moira (S),21854,MYWEE,Victoria
24900,Moira (S),20788,DRUMANURE,Victoria
24900,Moira (S),21873,NARING,Victoria
24900,Moira (S),21811,MUCKATAH,Victoria
24970,Monash (C),20525,CHADSTONE,Victoria
24970,Monash (C),21989,OAKLEIGH EAST,Victoria
24970,Monash (C),21205,HUGHESDALE,Victoria
24970,Monash (C),20566,CLAYTON,Victoria
24970,Monash (C),21209,HUNTINGDALE,Victoria
24970,Monash (C),21988,OAKLEIGH,Victoria
24970,Monash (C),21990,OAKLEIGH SOUTH,Victoria
24970,Monash (C),21815,MULGRAVE,Victoria
24970,Monash (C),22752,WHEELERS HILL,Victoria
24970,Monash (C),21006,GLEN WAVERLEY,Victoria
24970,Monash (C),21804,MOUNT WAVERLEY,Victoria
24970,Monash (C),20077,ASHWOOD,Victoria
24970,Monash (C),21962,NOTTING HILL,Victoria
24970,Monash (C),20424,BURWOOD,Victoria
25060,Moonee Valley (C),20923,FLEMINGTON,Victoria
25060,Moonee Valley (C),22559,TRAVANCORE,Victoria
25060,Moonee Valley (C),20074,ASCOT VALE,Victoria
25060,Moonee Valley (C),21730,MOONEE PONDS,Victoria
25060,Moonee Valley (C),20879,ESSENDON,Victoria
25060,Moonee Valley (C),22369,STRATHMORE,Victoria
25060,Moonee Valley (C),20881,ESSENDON NORTH,Victoria
25060,Moonee Valley (C),20003,ABERFELDIE,Victoria
25060,Moonee Valley (C),21319,KENSINGTON,Victoria
25060,Moonee Valley (C),21930,NIDDRIE,Victoria
25060,Moonee Valley (C),20014,AIRPORT WEST,Victoria
25060,Moonee Valley (C),22370,STRATHMORE HEIGHTS,Victoria
25060,Moonee Valley (C),21308,KEILOR EAST,Victoria
25060,Moonee Valley (C),20088,AVONDALE HEIGHTS,Victoria
25060,Moonee Valley (C),20882,ESSENDON WEST,Victoria
25060,Moonee Valley (C),20880,ESSENDON FIELDS,Victoria
25150,Moorabool (S),20094,BACCHUS MARSH,Victoria
25150,Moorabool (S),20707,DARLEY,Victoria
25150,Moorabool (S),21559,MADDINGLEY,Victoria
25150,Moorabool (S),21657,MERRIMU,Victoria
25150,Moorabool (S),21524,LONG FOREST,Victoria
25150,Moorabool (S),20601,COIMADAI,Victoria
25150,Moorabool (S),21847,MYRNIONG,Victoria
25150,Moorabool (S),21193,HOPETOUN PARK,Victoria
25150,Moorabool (S),22195,ROWSLEY,Victoria
25150,Moorabool (S),22027,PARWAN,Victoria
25150,Moorabool (S),20115,BALLIANG EAST,Victoria
25150,Moorabool (S),21485,LERDERDERG,Victoria
25150,Moorabool (S),21093,GREENDALE,Victoria
25150,Moorabool (S),20255,BLACKWOOD,Victoria
25150,Moorabool (S),20155,BARRYS REEF,Victoria
25150,Moorabool (S),21066,GORDON,Victoria
25150,Moorabool (S),20107,BALLAN,Victoria
25150,Moorabool (S),20216,BEREMBOKE,Victoria
25150,Moorabool (S),20400,BUNGAL,Victoria
25150,Moorabool (S),21753,MORRISONS,Victoria
25150,Moorabool (S),21223,INGLISTON,Victoria
25150,Moorabool (S),21393,KORWEINGUBOORA,Victoria
25150,Moorabool (S),22306,SPARGO CREEK,Victoria
25150,Moorabool (S),20396,BUNDING,Victoria
25150,Moorabool (S),20608,COLBROOK,Victoria
25150,Moorabool (S),21780,MOUNT EGERTON,Victoria
25150,Moorabool (S),20917,FISKVILLE,Victoria
25150,Moorabool (S),21803,MOUNT WALLACE,Victoria
25150,Moorabool (S),20696,DALES CREEK,Victoria
25150,Moorabool (S),20274,BOLWARRAH,Victoria
25150,Moorabool (S),20806,DUNNSTOWN,Victoria
25150,Moorabool (S),21673,MILLBROOK,Victoria
25150,Moorabool (S),21712,MOLLONGGHIP,Victoria
25150,Moorabool (S),22311,SPRINGBANK,Victoria
25150,Moorabool (S),22085,POOTILLA,Victoria
25150,Moorabool (S),21004,GLEN PARK,Victoria
25150,Moorabool (S),21891,NAVIGATORS,Victoria
25150,Moorabool (S),20407,BUNINYONG,Victoria
25150,Moorabool (S),22912,YENDON,Victoria
25150,Moorabool (S),21441,LAL LAL,Victoria
25150,Moorabool (S),20561,CLARENDON,Victoria
25150,Moorabool (S),22233,SCOTSBURN,Victoria
25150,Moorabool (S),21099,GRENVILLE,Victoria
25150,Moorabool (S),20486,CARGERIE,Victoria
25150,Moorabool (S),20810,DURHAM LEAD,Victoria
25150,Moorabool (S),21776,MOUNT DORAN,Victoria
25150,Moorabool (S),20402,BUNGAREE,Victoria
25150,Moorabool (S),20381,BULLAROOK,Victoria
25150,Moorabool (S),20562,CLARETOWN,Victoria
25150,Moorabool (S),21476,LEIGH CREEK,Victoria
25150,Moorabool (S),22694,WARRENHEIP,Victoria
25150,Moorabool (S),20565,CLARKES HILL,Victoria
25150,Moorabool (S),22713,WATTLE FLAT,Victoria
25150,Moorabool (S),20142,BARKSTEAD,Victoria
25150,Moorabool (S),20845,ELAINE,Victoria
25150,Moorabool (S),22643,WALLACE,Victoria
25250,Moreland (C),20360,BRUNSWICK EAST,Victoria
25250,Moreland (C),20359,BRUNSWICK,Victoria
25250,Moreland (C),20361,BRUNSWICK WEST,Victoria
25250,Moreland (C),20919,FITZROY NORTH,Victoria
25250,Moreland (C),22030,PASCOE VALE SOUTH,Victoria
25250,Moreland (C),22029,PASCOE VALE,Victoria
25250,Moreland (C),20592,COBURG,Victoria
25250,Moreland (C),20593,COBURG NORTH,Victoria
25250,Moreland (C),20903,FAWKNER,Victoria
25250,Moreland (C),21116,HADFIELD,Victoria
25250,Moreland (C),21040,GLENROY,Victoria
25250,Moreland (C),21986,OAK PARK,Victoria
25250,Moreland (C),21072,GOWANBRAE,Victoria
25250,Moreland (C),22573,TULLAMARINE,Victoria
25340,Mornington Peninsula (S),20120,BALNARRING BEACH,Victoria
25340,Mornington Peninsula (S),20168,BAXTER,Victoria
25340,Mornington Peninsula (S),22294,SOMERVILLE,Victoria
25340,Mornington Peninsula (S),22292,SOMERS,Victoria
25340,Mornington Peninsula (S),21136,HASTINGS,Victoria
25340,Mornington Peninsula (S),22581,TYABB,Victoria
25340,Mornington Peninsula (S),20669,CRIB POINT,Victoria
25340,Mornington Peninsula (S),22038,PEARCEDALE,Victoria
25340,Mornington Peninsula (S),22571,TUERONG,Victoria
25340,Mornington Peninsula (S),20247,BITTERN,Victoria
25340,Mornington Peninsula (S),20119,BALNARRING,Victoria
25340,Mornington Peninsula (S),21186,HMAS CERBERUS,Victoria
25340,Mornington Peninsula (S),21652,MERRICKS BEACH,Victoria
25340,Mornington Peninsula (S),22075,POINT LEO,Victoria
25340,Mornington Peninsula (S),22137,RED HILL SOUTH,Victoria
25340,Mornington Peninsula (S),22136,RED HILL,Victoria
25340,Mornington Peninsula (S),21742,MOOROODUC,Victoria
25340,Mornington Peninsula (S),21651,MERRICKS,Victoria
25340,Mornington Peninsula (S),22268,SHOREHAM,Victoria
25340,Mornington Peninsula (S),21653,MERRICKS NORTH,Victoria
25340,Mornington Peninsula (S),20782,DROMANA,Victoria
25340,Mornington Peninsula (S),22211,SAFETY BEACH,Victoria
25340,Mornington Peninsula (S),20924,FLINDERS,Victoria
25340,Mornington Peninsula (S),21614,MCCRAE,Victoria
25340,Mornington Peninsula (S),22186,ROSEBUD,Victoria
25340,Mornington Peninsula (S),20071,ARTHURS SEAT,Victoria
25340,Mornington Peninsula (S),20256,BLAIRGOWRIE,Victoria
25340,Mornington Peninsula (S),22209,RYE,Victoria
25340,Mornington Peninsula (S),22537,TOOTGAROOK,Victoria
25340,Mornington Peninsula (S),22187,ROSEBUD WEST,Victoria
25340,Mornington Peninsula (S),20279,BONEO,Victoria
25340,Mornington Peninsula (S),22295,SORRENTO,Victoria
25340,Mornington Peninsula (S),22101,PORTSEA,Victoria
25340,Mornington Peninsula (S),22322,ST ANDREWS BEACH,Victoria
25340,Mornington Peninsula (S),20472,CAPE SCHANCK,Victoria
25340,Mornington Peninsula (S),21791,MOUNT MARTHA,Victoria
25340,Mornington Peninsula (S),20914,FINGAL,Victoria
25340,Mornington Peninsula (S),21568,MAIN RIDGE,Victoria
25340,Mornington Peninsula (S),21751,MORNINGTON,Victoria
25340,Mornington Peninsula (S),21781,MOUNT ELIZA,Victoria
25430,Mount Alexander (S),20513,CASTLEMAINE,Victoria
25430,Mount Alexander (S),21732,MOONLIGHT FLAT,Victoria
25430,Mount Alexander (S),21617,MCKENZIE HILL,Victoria
25430,Mount Alexander (S),20545,CHEWTON BUSHLANDS,Victoria
25430,Mount Alexander (S),22435,TARADALE,Victoria
25430,Mount Alexander (S),21573,MALDON,Victoria
